Voyage ID,Vessel name,Voyage itinerary imputed port where began (ptdepimp) place,Voyage itinerary imputed principal place of slave purchase (mjbyptimp) ,Voyage itinerary imputed principal port of slave disembarkation (mjslptimp) place,Year of arrival at port of disembarkation,Slaves arrived at 1st port,Slaves died during middle passage
47625,NS do Rosario S Antônio e Almas,"Southeast Brazil, port unspecified",Porto Novo,Rio de Janeiro,1765,,
47626,NS da Ajuda e S José,Rio de Janeiro,Epe,Rio de Janeiro,1766,,
47628,Santana S Antônio e Almas,"Southeast Brazil, port unspecified",Epe,Rio de Janeiro,1767,,
47629,Santana S Antônio e Almas,"Southeast Brazil, port unspecified",Costa da Mina,Rio de Janeiro,1767,,
47630,NS da Conceição S Antônio e Almas,"Southeast Brazil, port unspecified",Whydah,Rio de Janeiro,1769,,
47632,NS da Conceição S Antônio e Almas,"Southeast Brazil, port unspecified",Epe,Rio de Janeiro,1770,,
47633,NS da Guia e Santana,"Southeast Brazil, port unspecified",Badagry/Apa,Rio de Janeiro,1770,,
47634,NS do Carmo S Antônio e Almas,Rio de Janeiro,Badagry/Apa,Rio de Janeiro,1770,,
47635,NS da Conceição,"Southeast Brazil, port unspecified",Costa da Mina,Rio de Janeiro,1771,,
47636,NS da Conceição e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1767,,
47637,NS da Glória,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1766,,
47638,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1766,,
47639,Santíssimo Sacramento e Todos os Santos,"Pernambuco, port unspecified",Porto Novo,"Pernambuco, port unspecified",1766,,
47640,S José S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1766,,
47641,NS do Monserrat,Rio de Janeiro,Luanda,"Bahia, port unspecified",1610,,
47646,NSr do Bonfim,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1766,,
47647,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1767,,
47648,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1768,,
47649,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1767,,
47650,NS de Oliveira S Luzia e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1767,,
47651,NS da Piedade S Antônio e Almas,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1768,,
47652,NS do Livramento e Santana,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1768,,
47653,NS Mãe de Deus,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1768,,
47654,NS da Conceição da Ponte S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1769,,
47655,NS da Piedade S Antônio e Almas,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1769,,
47656,NS de Guadalupe e Sr Bom Jesus dos Navegantes,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1769,,
47659,S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1691,,
47660,S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1691,,
47661,NS Mãe de Deus e S Tomé,Rio de Janeiro,Benguela,Rio de Janeiro,1796,276,24
47664,Esgueira,"Southeast Brazil, port unspecified",Benguela,Rio de Janeiro,1805,546,44
47666,Santana S Antônio e Almas,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1769,,
47667,Bom Jesus de Bouças S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1771,,
47668,NS da Conceição da Ponte S José e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1771,,
47669,NS da Conceição S José e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1771,,
47670,NS de Guadalupe e Sr Bom Jesus dos Navegantes,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1771,,
47671,NSr do Bonfim NS dos Remédios e S Antônio,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1771,,
47672,NS dos Prazeres e S Pedro Gonçalves,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1773,,
47673,Santíssimo Sacramento e Todos os Santos,"Pernambuco, port unspecified",Whydah,"Pernambuco, port unspecified",1771,291,
47674,NS da Glória e Boa Viagem,"Bahia, port unspecified",Benguela,"Bahia, port unspecified",1772,,
47675,NS da Guia S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1772,,
47676,NS da Natividade e S Francisco Xavier,"Pernambuco, port unspecified",Costa da Mina,"Pernambuco, port unspecified",1772,,
47677,NS da Penha da França S Francisco e S Domingos,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1772,,
47678,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1772,,
47679,S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1772,,
47681,S Isabel Rainha de Portugal,Lisbon,Benguela,"Bahia, port unspecified",1773,,
47684,Postilhão,"Pernambuco, port unspecified",Luanda,Paraiba,1784,,
47686,S João Batista,Lisbon,Cape Verde Islands,Maranhao,1775,,
47687,NS das Brotas e S João Nepomuceno Perjuíba,Rio de Janeiro,Benguela,Rio de Janeiro,1809,,
47688,S Antônio Destemido,Rio de Janeiro,Malembo,Rio de Janeiro,1818,,
47698,NS da Barroquinha e Santana,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1776,,
47702,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1783,,
47703,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1783,,
47705,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1784,,
47706,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1784,,
47707,NS da Guia S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1784,,
47709,S João S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1784,,
47710,NS da Conceição Princesa,Cape of Good Hope,Benguela,"Bahia, port unspecified",1785,,
47712,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1785,,
47713,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1785,,
47714,NS da Conceição S Gregório e Almas,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1785,,
47715,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1785,,
47719,Americano,,Bissau,Maranhao,1787,226,24
47720,NS da Conceição Flor do Mar,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1787,,
47721,NS de Nazaré e S José,Lisbon,Costa da Mina,"Bahia, port unspecified",1787,,
47723,S Isabel,,Bissau,Para,1787,,
47724,NS da Graça e Infante Carlota,Lisbon,Bissau,Maranhao,1788,14,
47726,NS Mãe dos Homens Vitória e Almas (a) Jararaca,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1788,381,
47727,NS da Conceição e Todos os Santos,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1788,,
47728,NS da Glória Santana e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1788,,
47729,S Jorge,Lisbon,Bissau,Maranhao,1788,44,
47730,Santana S Antônio e Almas,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1788,39,
47733,S Jorge,,"Senegambia and offshore Atlantic, port unspecified",Maranhao,1790,214,6
47734,S Jorge,Lisbon,Bissau,Maranhao,1791,57,2
47735,S João Batista,,"Senegambia and offshore Atlantic, port unspecified",Maranhao,1790,86,14
47736,S João Batista,,Bissau,Maranhao,1791,,
47737,NS de Belém,,Bissau,Maranhao,1789,232,12
47738,Minerva,"Pernambuco, port unspecified",Bissau,Rio Grande do Norte,1793,206,15
47740,NS da Penha da França e Indústria,,Bissau,Maranhao,1789,57,23
47741,Brinquedo dos Meninos,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1810,,
47742,Santana,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1801,,
47743,Xixarro,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1801,,
47744,NS da Anunciação,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1803,,
47745,Tritão,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1803,321,6
47746,Princesa,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1805,369,33
47747,Três Irmãos (a) Tritão,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1801,,
47748,NS da Graça e Sr do Bonfim,"Bahia, port unspecified",Whydah,"Bahia, port unspecified",1798,,
47950,NS de Belém,"Bahia, port unspecified",Mozambique,"Bahia, port unspecified",1786,,
47951,Santíssimo Sacramento e NS Mãe dos Homens,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1785,,
47952,NS do Rosario S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1784,,
47953,Sabiá (a) Salaiá,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1783,,
47954,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1782,,
47955,NS Mãe dos Homens,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1781,,
47956,NS do Livramento e S José,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1781,,
47957,NS da Conceição S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1782,89,3
47958,NS Mãe de Deus e S José,"Bahia, port unspecified",Calabar,"Bahia, port unspecified",1714,,
47959,NS do Amparo,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1712,,
47960,Vulcano,Rio de Janeiro,Mozambique,Rio de Janeiro,1826,,
47962,S José Diligente Vulcano,Rio de Janeiro,Cabinda,Rio de Janeiro,1819,,
47963,S José Diligente Vulcano,Rio de Janeiro,Cabinda,Rio de Janeiro,1814,,
47964,NS da Conceição e S Antônio da Ilha do Príncipe,"Bahia, port unspecified",Princes Island,"Bahia, port unspecified",1710,,
47965,Voador,Lisbon,Cabinda,"Brazil, port unspecified",1827,,
47966,Voador,Rio de Janeiro,Madagascar,Rio de Janeiro,1820,290,260
47967,NS da Conceição e S Antônio,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1709,,
47972,S Antônio e S Luís,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1707,,
47973,Vigilante,Rio de Janeiro,Mozambique,Rio de Janeiro,1812,,
47974,S Cristo e NS da Conceição,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1706,,
47976,Vasco da Gama,Rio de Janeiro,Cabinda,Rio de Janeiro,1812,,
47977,Urânia,Rio de Janeiro,Luanda,Rio de Janeiro,1817,,
47978,União,Rio de Janeiro,Cabinda,Rio de Janeiro,1818,,
47980,S Antônio e Almas,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1704,,
47981,Triunfo do Rio,Rio de Janeiro,Cabinda,Rio de Janeiro,1817,,
47982,Triunfo do Brasil,Rio de Janeiro,Benguela,Rio de Janeiro,1816,,
47983,Seis de Fevereiro,Rio de Janeiro,Quilimane,Rio de Janeiro,1823,,
47984,S Rosa,Rio de Janeiro,Cabinda,Rio de Janeiro,1812,,
47985,S Pedro do Sul,Rio de Janeiro,Cabinda,Rio de Janeiro,1822,,
47987,Santíssimo Sacramento e NS da Conceição,"Bahia, port unspecified",Costa da Mina,"Bahia, port unspecified",1701,,
47988,S José,Rio de Janeiro,Luanda,Rio de Janeiro,1810,,
47989,S João Americano,Rio de Janeiro,Benguela,Rio de Janeiro,1813,,
47990,NS do Pilar e S Fé,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1699,,
47991,NS das Neves e S Tomé,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1699,,
47992,S Antônio Destemido,Rio de Janeiro,"Africa, port unspecified",Rio de Janeiro,1817,,
47993,Rio Jordão,Rio de Janeiro,Cabinda,Rio de Janeiro,1819,,
47994,Restauradora,Rio de Janeiro,Benguela,Rio de Janeiro,1810,,
47997,Resolução,Rio de Janeiro,Mozambique,Rio de Janeiro,1814,,
47998,Reino do Brasil,"Southeast Brazil, port unspecified",Mozambique,Rio de Janeiro,1825,,
47999,Divina Providência,Rio de Janeiro,Malembo,Rio de Janeiro,1824,,
48000,Príncipe Regente,Rio de Janeiro,Mozambique,Rio de Janeiro,1821,,
48001,Bom Jesus de Vilanova _______,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1736,,
48002,Jesus Maria José,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1736,,
48003,NS da Conceição,Rio de Janeiro,Luanda,Rio de Janeiro,1736,,
48006,NS dos Remédios e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1736,,
48007,NS S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1736,209,
48008,S José,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1736,,
48013,NS ________ e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1737,,
48016,NS das Almas,Rio de Janeiro,Luanda,Rio de Janeiro,1737,,
48018,NS do Monte e Santiago,Rio de Janeiro,Luanda,Rio de Janeiro,1737,,
48019,NS do Monte do Carmo e S Teresa,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1737,,
48020,NS do Varadouro S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1737,,
48021,S João Batista,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1737,,
48022,NS da Ajuda S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1740,396,
48023,S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1737,503,
48024,NS das Mercês S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1739,312,
48025,NS das Necessidades e Bonsucesso e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1739,370,
48027,NS do Monte do Carmo e S Elias,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1738,,
48029,NS do Rosario e S Antônio,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1739,329,
48032,Santana e Almas,Rio de Janeiro,Luanda,Rio de Janeiro,1738,,
48033,Santana S Joaquim e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1739,260,
48037,NS dos Remédios e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1743,,
48038,Santana S Joaquim e NS da Conceição,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,341,
48040,NS das Angústias e NS do Livramento,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1739,,
48042,NS do Carmo e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1739,,
48044,NS dos Milagres S José e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1739,,
48048,Bom Jesus de Vilanova e NS do Pilar,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1742,,
48050,NS das Mercês S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,282,
48052,NS do Monte do Carmo e S José,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1742,,
48053,NS de Nazaré S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,348,
48054,Santana S Joaquim e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1742,,
48055,Jesus Maria José e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,,
48056,NS da Boa Viagem e Santana,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1743,,
48058,NS da Mãe de Deus e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1743,,
48060,NS das Mercês S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,,
48061,NS do Monte do Carmo e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1743,,
48062,S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,,
48063,NS da Graça S João Batista e Almas,"Bahia, port unspecified",Sao Tome,"Bahia, port unspecified",1744,15,
48064,S Rita S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1743,368,
48065,,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1744,,
48066,Bom Jesus de Vilanova e NS do Pilar,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48069,NS Aparecida e S José,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48070,NS ________ e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48071,NS da Conceição e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1744,,
48072,NS da Conceição e Sra dos Anjos,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48073,NS da Conceição e Penha da França,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1744,,
48074,NS da Conceição S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48076,NS das Necessidades S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1744,,
48078,Santana S Joaquim e NS da Conceição,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1744,,
48083,NS da Glória,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1745,,
48086,NS do Carmo e S José,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1745,,
48087,NS do Carmo S José e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1745,,
48089,NS do Monte do Carmo e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1745,,
48090,NS dos Remédios S Francisco e S Amaro,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1745,,
48092,O Venerável Padre José de Anchieta e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1745,,
48094,,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1746,,
48096,Jesus Maria José e Santana,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1747,426,
48097,NS da Conceição Penha de França e Santana,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,,
48098,NS da Conceição S Antônio e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1746,,
48099,NS da Glória,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,,
48100,NSr do Bonfim NS da Mãe de Deus e Almas,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1746,,
48101,NS do Monte do Carmo,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,408,
48102,NS do Monte do Carmo e S Elias,"Pernambuco, port unspecified",Luanda,"Pernambuco, port unspecified",1746,,
48103,NS de Nazaré S Antônio e Almas,"Bahia, port unspecified",Luanda,"Bahia, port unspecified",1746,,
